# Bands derived from symmetrized Hamiltonian ( wannier90.dn_symmed_hr.dat )
#   k-path len        Energy
    1.481149270    -4.015624194775908
    1.529129397    -3.995124875904133
    1.577109523    -3.931822046045832
    1.625089650    -3.879886220537846
    1.673069776    -3.874154425270223
    1.721049902    -3.791798549606664
    1.769030029    -3.657997053185469
    1.817010155    -3.592548628751628
    1.864990282    -3.585974045007342
    1.912970408    -3.590435293823760
    1.960950534    -3.583187588900820
    2.008930661    -3.566001456970935
    2.056910787    -3.548808175890420
    2.104890914    -3.538555305341939
    2.152871040    -3.535173364866020
    2.200851167    -3.534813889545818

    2.200851167    -3.534813889545818
    2.250956313    -3.533389225431282
    2.301061459    -3.529197311989097
    2.351166605    -3.522459704678917
    2.401271751    -3.513500746263861
    2.451376897    -3.502762689394026
    2.501482042    -3.490880086594232
    2.551587188    -3.478742656473120
    2.601692334    -3.467451074333816
    2.651797480    -3.458135990543122
    2.701902626    -3.451753487405581
    2.752007772    -3.449043252914177
    2.802112918    -3.450635637559893
    2.852218064    -3.457052320012659
    2.902323210    -3.468496926426063
    2.952428356    -3.484579799391907
    3.002533502    -3.504245592953415
    3.052638648    -3.526648799633061
    3.102743794    -3.553695898081402
    3.152848940    -3.589968516426670

    3.152848940    -3.589968516426670
    3.186776013    -3.588018377613036
    3.220703086    -3.582743306663366
    3.254630159    -3.575723173819768
    3.288557231    -3.569136139041339
    3.322484304    -3.565179921750137
    3.356411377    -3.565468538824198
    3.390338450    -3.570643770306372
    3.424265522    -3.580417988497623
    3.458192595    -3.593952274966866
    3.492119668    -3.610217908428622
    3.526046741    -3.628160655915580
    3.559973813    -3.646749455250066
    3.593900886    -3.665014638266182
    3.627827959    -3.682087518441756
    3.661755032    -3.697215878371867
    3.695682104    -3.709754829571708
    3.729609177    -3.719158125885927
    3.763536250    -3.724991829763852
    3.797463323    -3.726969936306443

    3.797463323    -3.726969936306443
    3.831390395    -3.732868109679637
    3.865317468    -3.749092902221862
    3.899244541    -3.772096491560891
    3.933171614    -3.797988868686448
    3.967098686    -3.823855060439287
    4.001025759    -3.848261749057801
    4.034952832    -3.871176066199962
    4.068879905    -3.893571555370941
    4.102806977    -3.916908266438643
    4.136734050    -3.942615656265635
    4.170661123    -3.971664364632093
    4.204588196    -4.004271491287651
    4.238515268    -4.039755306582046
    4.272442341    -4.076541842563144
    4.306369414    -4.112318422824894
    4.340296487    -4.144320743885329
    4.374223559    -4.169723761690647
    4.408150632    -4.186080569928098
    4.442077705    -4.191729104315053

    4.442077705    -4.191729104315053
    4.490057831    -4.179061317395383
    4.538037958    -4.145653971890727
    4.586018084    -4.102652633295672
    4.633998211    -4.062096440440921
    4.681978337    -4.017508195842244
    4.729958463    -3.950672924218614
    4.777938590    -3.870993320280649
    4.825918716    -3.784151852584864
    4.873898843    -3.702852289248882
    4.921878969    -3.641304584444790
    4.969859096    -3.605466889998255
    5.017839222    -3.588147156891575
    5.065819348    -3.576845872674238
    5.113799475    -3.564294503373483
    5.161779601    -3.548422585092113
    5.209759728    -3.539666330668998
    5.257739854    -3.555069797300606
    5.305719981    -3.579145316663694
    5.353700107    -3.589968516426670


    0.000000000    -2.858306849600658
    0.033927073    -2.866278205535908
    0.067854146    -2.888012716865697
    0.101781218    -2.917270931403078
    0.135708291    -2.944768583819092
    0.169635364    -2.960221412955333
    0.203562437    -2.955435512185810
    0.237489509    -2.927790584906291
    0.271416582    -2.883020212944774
    0.305343655    -2.834911653988040
    0.339270728    -2.797467634793950
    0.373197800    -2.788999078528070
    0.407124873    -2.792146384759149
    0.441051946    -2.793936818869034
    0.474979019    -2.794491996735434
    0.508906091    -2.794019935239548
    0.542833164    -2.792753595798562
    0.576760237    -2.790889287193849
    0.610687310    -2.788537868907459
    0.644614382    -2.785700998337270

    0.644614382    -2.785700998337270
    0.678541455    -2.842420498859014
    0.712468528    -2.937612054529226
    0.746395601    -2.984372030717097
    0.780322673    -2.961283363171622
    0.814249746    -2.874974396830568
    0.848176819    -2.744812311578813
    0.882103892    -2.728788765599588
    0.916030964    -2.721226014653759
    0.949958037    -2.716403166309818
    0.983885110    -2.719111987793133
    1.017812183    -2.741607925696328
    1.051739255    -2.739714933700037
    1.085666328    -2.734186065761694
    1.119593401    -2.746232368379692
    1.153520474    -2.758921490572667
    1.187447546    -2.771710792859682
    1.221374619    -2.782389783518337
    1.255301692    -2.789318918084954
    1.289228765    -2.791717018940020

    1.289228765    -2.791717018940020
    1.337208891    -2.787749871577688
    1.385189017    -2.780148115014975
    1.433169144    -2.773428032190326
    1.481149270    -2.788487985924905
    1.529129397    -2.837359014662795
    1.577109523    -2.811461944349136
    1.625089650    -2.858162258510068
    1.673069776    -2.912379595474463
    1.721049902    -2.959604794491337
    1.769030029    -2.991063842888870
    1.817010155    -3.002069778484864
    1.864990282    -2.992143439872598
    1.912970408    -2.987597531208142
    1.960950534    -3.040559662254927
    2.008930661    -3.029060728476162
    2.056910787    -2.977743531259994
    2.104890914    -2.918118074330725
    2.152871040    -2.874257624777532
    2.200851167    -2.858306849600658

    2.200851167    -2.858306849600658
    2.250956313    -2.858182093725700
    2.301061459    -2.855914956860127
    2.351166605    -2.846875256445961
    2.401271751    -2.848652036289520
    2.451376897    -2.882063096121890
    2.501482042    -2.912302001028250
    2.551587188    -2.936466462536359
    2.601692334    -2.952358337372431
    2.651797480    -2.969510482425275
    2.701902626    -3.064505268177573
    2.752007772    -3.159961225154365
    2.802112918    -3.239980165405701
    2.852218064    -3.294691693683642
    2.902323210    -3.324394679423178
    2.952428356    -3.338167318785075
    3.002533502    -3.347942685568089
    3.052638648    -3.361057568228205
    3.102743794    -3.375219296402391
    3.152848940    -3.378524954859206

    3.152848940    -3.378524954859206
    3.186776013    -3.380042558142799
    3.220703086    -3.384368691822811
    3.254630159    -3.390867368830026
    3.288557231    -3.398622813789427
    3.322484304    -3.406646102210135
    3.356411377    -3.414113517657719
    3.390338450    -3.420492292391047
    3.424265522    -3.425402448213773
    3.458192595    -3.428333606033755
    3.492119668    -3.428538007964828
    3.526046741    -3.425201492911007
    3.559973813    -3.417723224111989
    3.593900886    -3.405949489874454
    3.627827959    -3.390344631675256
    3.661755032    -3.372125506216482
    3.695682104    -3.353322486186485
    3.729609177    -3.336649336753776
    3.763536250    -3.325045336025169
    3.797463323    -3.320871728570490

    3.797463323    -3.320871728570490
    3.831390395    -3.324386992318348
    3.865317468    -3.334993884174986
    3.899244541    -3.352269384922951
    3.933171614    -3.374511994115287
    3.967098686    -3.398901366960540
    4.001025759    -3.422263383143864
    4.034952832    -3.441742604137528
    4.068879905    -3.455183036893875
    4.102806977    -3.461301640280407
    4.136734050    -3.459746286584748
    4.170661123    -3.451080898500468
    4.204588196    -3.436703800483141
    4.238515268    -3.418673186846799
    4.272442341    -3.399403853703610
    4.306369414    -3.381245866877992
    4.340296487    -3.366053068352168
    4.374223559    -3.354925092951963
    4.408150632    -3.348257641405139
    4.442077705    -3.346051422151148

    4.442077705    -3.346051422151148
    4.490057831    -3.367035150462462
    4.538037958    -3.416820796290580
    4.586018084    -3.469021078773246
    4.633998211    -3.501721551848204
    4.681978337    -3.505686622548346
    4.729958463    -3.486975653544421
    4.777938590    -3.463546910796044
    4.825918716    -3.453821200903259
    4.873898843    -3.462927907014154
    4.921878969    -3.481509311498327
    4.969859096    -3.495630439663640
    5.017839222    -3.494250323283033
    5.065819348    -3.472401898340120
    5.113799475    -3.447488565187850
    5.161779601    -3.457585679037940
    5.209759728    -3.449782113166834
    5.257739854    -3.421131190367824
    5.305719981    -3.390854855998700
    5.353700107    -3.378524954859206


    0.000000000    -2.745679979628565
    0.033927073    -2.745754700286787
    0.067854146    -2.746167238192383
    0.101781218    -2.747381455494797
    0.135708291    -2.749882603867511
    0.169635364    -2.753910717884749
    0.203562437    -2.759334865006541
    0.237489509    -2.765708764676194
    0.271416582    -2.772424376348524
    0.305343655    -2.778864603334310
    0.339270728    -2.784510282532991
    0.373197800    -2.774327758944549
    0.407124873    -2.761083546082592
    0.441051946    -2.753315377745146
    0.474979019    -2.760169042568527
    0.508906091    -2.767056583124734
    0.542833164    -2.773066161389819
    0.576760237    -2.778118300965451
    0.610687310    -2.782280127788891
    0.644614382    -2.785700998337265

    0.644614382    -2.785700998337265
    0.678541455    -2.784477894444276
    0.712468528    -2.779741020578333
    0.746395601    -2.771971253693033
    0.780322673    -2.761954308388121
    0.814249746    -2.750654881623649
    0.848176819    -2.739108088037936
    0.882103892    -2.728365448386350
    0.916030964    -2.719487523472083
    0.949958037    -2.713523889337966
    0.983885110    -2.715070222289424
    1.017812183    -2.717703114485638
    1.051739255    -2.724284637115116
    1.085666328    -2.731232104565001
    1.119593401    -2.744444176287383
    1.153520474    -2.758528034339997
    1.187447546    -2.770695541917466
    1.221374619    -2.780171688729518
    1.255301692    -2.786293267838693
    1.289228765    -2.788407111098354

    1.289228765    -2.788407111098354
    1.337208891    -2.783693397928179
    1.385189017    -2.770235808252217
    1.433169144    -2.757181410253061
    1.481149270    -2.774002590106824
    1.529129397    -2.786735204088032
    1.577109523    -2.807933115749499
    1.625089650    -2.842736681530585
    1.673069776    -2.870734878887280
    1.721049902    -2.882034525415369
    1.769030029    -2.865647934725685
    1.817010155    -2.821198091723853
    1.864990282    -2.862059053626233
    1.912970408    -2.964057187013124
    1.960950534    -2.922678305228200
    2.008930661    -2.874159330157367
    2.056910787    -2.825452638650274
    2.104890914    -2.783762711208975
    2.152871040    -2.755623247738390
    2.200851167    -2.745679979628565

    2.200851167    -2.745679979628565
    2.250956313    -2.756835227426290
    2.301061459    -2.782873376532523
    2.351166605    -2.814788642597179
    2.401271751    -2.848652036289514
    2.451376897    -2.882063096121889
    2.501482042    -2.912302001028249
    2.551587188    -2.936466462536357
    2.601692334    -2.952358337372429
    2.651797480    -2.959203098455446
    2.701902626    -2.957776815131673
    2.752007772    -2.949964454482219
    2.802112918    -2.937985870669721
    2.852218064    -2.923579049684759
    2.902323210    -2.993334723075865
    2.952428356    -3.104534416896859
    3.002533502    -3.209882943972382
    3.052638648    -3.297205241095821
    3.102743794    -3.355171203309909
    3.152848940    -3.378524954859204

    3.152848940    -3.378524954859204
    3.186776013    -3.380042558142791
    3.220703086    -3.384368691822811
    3.254630159    -3.390867368830022
    3.288557231    -3.398622813789426
    3.322484304    -3.406646102210129
    3.356411377    -3.414113517657715
    3.390338450    -3.420492292391045
    3.424265522    -3.425402448213768
    3.458192595    -3.428333606033750
    3.492119668    -3.428538007964824
    3.526046741    -3.425201492911005
    3.559973813    -3.417723224111987
    3.593900886    -3.405949489874450
    3.627827959    -3.390344631675250
    3.661755032    -3.372125506216479
    3.695682104    -3.353322486186485
    3.729609177    -3.336649336753775
    3.763536250    -3.325045336025167
    3.797463323    -3.320871728570488

    3.797463323    -3.320871728570488
    3.831390395    -3.324386992318342
    3.865317468    -3.334993884174982
    3.899244541    -3.352269384922950
    3.933171614    -3.374511994115286
    3.967098686    -3.398901366960540
    4.001025759    -3.422263383143864
    4.034952832    -3.441742604137525
    4.068879905    -3.455183036893873
    4.102806977    -3.461301640280400
    4.136734050    -3.459746286584746
    4.170661123    -3.451080898500465
    4.204588196    -3.436703800483141
    4.238515268    -3.418673186846797
    4.272442341    -3.399403853703608
    4.306369414    -3.381245866877991
    4.340296487    -3.366053068352168
    4.374223559    -3.354925092951961
    4.408150632    -3.348257641405138
    4.442077705    -3.346051422151143

    4.442077705    -3.346051422151143
    4.490057831    -3.332899939633458
    4.538037958    -3.297638130557841
    4.586018084    -3.251178740470577
    4.633998211    -3.206734867710184
    4.681978337    -3.174390063694835
    4.729958463    -3.157242547470666
    4.777938590    -3.151068073538263
    4.825918716    -3.147145273687908
    4.873898843    -3.136431897935363
    4.921878969    -3.113927473555843
    4.969859096    -3.235795467365812
    5.017839222    -3.341006175594648
    5.065819348    -3.412065612432104
    5.113799475    -3.434232656506934
    5.161779601    -3.394110283547212
    5.209759728    -3.368314541614086
    5.257739854    -3.363709820863201
    5.305719981    -3.372637655853614
    5.353700107    -3.378524954859204


    0.000000000    -2.745679979628560
    0.033927073    -2.744710439946233
    0.067854146    -2.741970309727581
    0.101781218    -2.737936589844727
    0.135708291    -2.733314725138962
    0.169635364    -2.728921770076423
    0.203562437    -2.725554009896482
    0.237489509    -2.723862396305455
    0.271416582    -2.724256934946666
    0.305343655    -2.726855296771955
    0.339270728    -2.731482609464555
    0.373197800    -2.737720030518597
    0.407124873    -2.744990857784613
    0.441051946    -2.752666202641648
    0.474979019    -2.748892287119685
    0.508906091    -2.747249062833090
    0.542833164    -2.748415310846996
    0.576760237    -2.752037567558054
    0.610687310    -2.756457108616854
    0.644614382    -2.758544400376589

    0.644614382    -2.758544400376589
    0.678541455    -2.783325205466796
    0.712468528    -2.777678176571758
    0.746395601    -2.769433074193658
    0.780322673    -2.759478757646110
    0.814249746    -2.748775765830966
    0.848176819    -2.738254487734939
    0.882103892    -2.603010675177017
    0.916030964    -2.621797404259780
    0.949958037    -2.678743479000053
    0.983885110    -2.711407349032473
    1.017812183    -2.713743016825771
    1.051739255    -2.720570059586545
    1.085666328    -2.697939826780833
    1.119593401    -2.599458077211199
    1.153520474    -2.445103623326848
    1.187447546    -2.274223710155158
    1.221374619    -2.142865582129023
    1.255301692    -2.123700401339266
    1.289228765    -2.122936499999998

    1.289228765    -2.122936499999998
    1.337208891    -2.133005202963468
    1.385189017    -2.339286894349437
    1.433169144    -2.644160055371631
    1.481149270    -2.755274957930888
    1.529129397    -2.771833037493203
    1.577109523    -2.770084951008398
    1.625089650    -2.619149330892857
    1.673069776    -2.552348392040612
    1.721049902    -2.629544701133859
    1.769030029    -2.696981585429175
    1.817010155    -2.700984955994441
    1.864990282    -2.761748515566784
    1.912970408    -2.707701924739440
    1.960950534    -2.674970521283921
    2.008930661    -2.666987958314789
    2.056910787    -2.679849632896428
    2.104890914    -2.707010703421445
    2.152871040    -2.734335136569552
    2.200851167    -2.745679979628560

    2.200851167    -2.745679979628560
    2.250956313    -2.756835227426288
    2.301061459    -2.782873376532522
    2.351166605    -2.814788642597174
    2.401271751    -2.826319107946598
    2.451376897    -2.792523337514681
    2.501482042    -2.789904109207365
    2.551587188    -2.830660028983632
    2.601692334    -2.889407460639724
    2.651797480    -2.959203098455446
    2.701902626    -2.957776815131669
    2.752007772    -2.949964454482217
    2.802112918    -2.937985870669714
    2.852218064    -2.923579049684749
    2.902323210    -2.907469650849706
    2.952428356    -2.889456805852478
    3.002533502    -2.869302859783883
    3.052638648    -2.848309614338304
    3.102743794    -2.830872246308936
    3.152848940    -2.823807462729782

    3.152848940    -2.823807462729782
    3.186776013    -2.822594783849258
    3.220703086    -2.819116649179581
    3.254630159    -2.813787031460124
    3.288557231    -2.807111237261672
    3.322484304    -2.799515082342206
    3.356411377    -2.791269689839880
    3.390338450    -2.782576330804809
    3.424265522    -2.773784815396599
    3.458192595    -2.765606997394326
    3.492119668    -2.759124227133785
    3.526046741    -2.755466717560289
    3.559973813    -2.755307466107896
    3.593900886    -2.758571609902809
    3.627827959    -2.764584949671621
    3.661755032    -2.772386394179274
    3.695682104    -2.780847338784455
    3.729609177    -2.788614836482118
    3.763536250    -2.794166730217955
    3.797463323    -2.796194067497209

    3.797463323    -2.796194067497209
    3.831390395    -2.791086612817138
    3.865317468    -2.776075633100288
    3.899244541    -2.752378886211654
    3.933171614    -2.722358123365062
    3.967098686    -2.689175956480579
    4.001025759    -2.656880565663525
    4.034952832    -2.639308158114789
    4.068879905    -2.646127486041955
    4.102806977    -2.658433827782509
    4.136734050    -2.672428000299303
    4.170661123    -2.686987910007296
    4.204588196    -2.701309872031558
    4.238515268    -2.714627808564240
    4.272442341    -2.726184479513804
    4.306369414    -2.735362904645879
    4.340296487    -2.741890605049333
    4.374223559    -2.745944427402531
    4.408150632    -2.748025739373562
    4.442077705    -2.748648239284850

    4.442077705    -2.748648239284850
    4.490057831    -2.762248500124543
    4.538037958    -2.798987886346324
    4.586018084    -2.847409318857580
    4.633998211    -2.891215880354725
    4.681978337    -2.914305137570097
    4.729958463    -2.906978738841984
    4.777938590    -2.869790724020113
    4.825918716    -2.834919794385020
    4.873898843    -2.963980645964256
    4.921878969    -3.104357054693870
    4.969859096    -3.076663386531721
    5.017839222    -3.031349274756023
    5.065819348    -2.983542486512916
    5.113799475    -2.938857523158772
    5.161779601    -2.900287551833307
    5.209759728    -2.868726239994578
    5.257739854    -2.844651206841353
    5.305719981    -2.829190776296329
    5.353700107    -2.823807462729782


    0.000000000    -2.586161952811596
    0.033927073    -2.586505136743465
    0.067854146    -2.587628443958880
    0.101781218    -2.589636987304269
    0.135708291    -2.592337217167799
    0.169635364    -2.595012777728169
    0.203562437    -2.596194352381151
    0.237489509    -2.593269274621472
    0.271416582    -2.604893692393869
    0.305343655    -2.622940759359423
    0.339270728    -2.639634775551678
    0.373197800    -2.652436118904465
    0.407124873    -2.661368526640807
    0.441051946    -2.669385507642775
    0.474979019    -2.681100769951016
    0.508906091    -2.699447806970442
    0.542833164    -2.721993788907017
    0.576760237    -2.742127786188542
    0.610687310    -2.754604017991811
    0.644614382    -2.758544400376587

    0.644614382    -2.758544400376587
    0.678541455    -2.703224392682204
    0.712468528    -2.652021818166267
    0.746395601    -2.600804965131240
    0.780322673    -2.556545610462579
    0.814249746    -2.528259598666736
    0.848176819    -2.526752462335017
    0.882103892    -2.561585933108973
    0.916030964    -2.487664963287048
    0.949958037    -2.416239796330315
    0.983885110    -2.385002205655026
    1.017812183    -2.389577612228117
    1.051739255    -2.422059770741858
    1.085666328    -2.452108108165681
    1.119593401    -2.427394119671300
    1.153520474    -2.308906239688220
    1.187447546    -2.149089437244620
    1.221374619    -2.125978561403621
    1.255301692    -2.123590409170161
    1.289228765    -2.122936499999995

    1.289228765    -2.122936499999995
    1.337208891    -2.130524216548112
    1.385189017    -2.158580096471284
    1.433169144    -2.363550859223323
    1.481149270    -2.601682593273563
    1.529129397    -2.499049023899007
    1.577109523    -2.395576633296893
    1.625089650    -2.418250339088122
    1.673069776    -2.422062389232645
    1.721049902    -2.405477574935653
    1.769030029    -2.460224743594329
    1.817010155    -2.667928406302155
    1.864990282    -2.635008870353649
    1.912970408    -2.553907227595380
    1.960950534    -2.573262304675712
    2.008930661    -2.627661790614953
    2.056910787    -2.645800012697868
    2.104890914    -2.629224362984284
    2.152871040    -2.599930097951531
    2.200851167    -2.586161952811596

    2.200851167    -2.586161952811596
    2.250956313    -2.575366691330048
    2.301061459    -2.615899394223015
    2.351166605    -2.667129730009242
    2.401271751    -2.715112472022866
    2.451376897    -2.753572697669588
    2.501482042    -2.744592801244709
    2.551587188    -2.692710874129405
    2.601692334    -2.640812322699361
    2.651797480    -2.594111786781618
    2.701902626    -2.553874433245020
    2.752007772    -2.673684512258379
    2.802112918    -2.780743521566706
    2.852218064    -2.885018404403862
    2.902323210    -2.907469650849702
    2.952428356    -2.889456805852466
    3.002533502    -2.869302859783879
    3.052638648    -2.848309614338302
    3.102743794    -2.830872246308934
    3.152848940    -2.823807462729782

    3.152848940    -2.823807462729782
    3.186776013    -2.822594783849257
    3.220703086    -2.819116649179576
    3.254630159    -2.813787031460119
    3.288557231    -2.807111237261666
    3.322484304    -2.799515082342205
    3.356411377    -2.791269689839875
    3.390338450    -2.782576330804804
    3.424265522    -2.773784815396583
    3.458192595    -2.765606997394324
    3.492119668    -2.759124227133783
    3.526046741    -2.755466717560280
    3.559973813    -2.755307466107888
    3.593900886    -2.758571609902807
    3.627827959    -2.764584949671620
    3.661755032    -2.772386394179271
    3.695682104    -2.780847338784446
    3.729609177    -2.788614836482112
    3.763536250    -2.794166730217952
    3.797463323    -2.796194067497206

    3.797463323    -2.796194067497206
    3.831390395    -2.791086612817129
    3.865317468    -2.776075633100286
    3.899244541    -2.752378886211651
    3.933171614    -2.722358123365054
    3.967098686    -2.689175956480578
    4.001025759    -2.656880565663520
    4.034952832    -2.639308158114785
    4.068879905    -2.646127486041951
    4.102806977    -2.658433827782507
    4.136734050    -2.672428000299299
    4.170661123    -2.686987910007290
    4.204588196    -2.701309872031558
    4.238515268    -2.714627808564236
    4.272442341    -2.726184479513799
    4.306369414    -2.735362904645873
    4.340296487    -2.741890605049329
    4.374223559    -2.745944427402527
    4.408150632    -2.748025739373552
    4.442077705    -2.748648239284846

    4.442077705    -2.748648239284846
    4.490057831    -2.733404238125835
    4.538037958    -2.698313768828080
    4.586018084    -2.663250949804360
    4.633998211    -2.642263442853399
    4.681978337    -2.638067782857824
    4.729958463    -2.642562421069053
    4.777938590    -2.719940095454736
    4.825918716    -2.805599887468217
    4.873898843    -2.743408020744493
    4.921878969    -2.679433305382044
    4.969859096    -2.624270808853745
    5.017839222    -2.582390437078931
    5.065819348    -2.555680848093409
    5.113799475    -2.550102522723852
    5.161779601    -2.635558900041463
    5.209759728    -2.716527333214398
    5.257739854    -2.778128766888570
    5.305719981    -2.813115850061090
    5.353700107    -2.823807462729782


    0.000000000    -2.586161952811592
    0.033927073    -2.584841260880129
    0.067854146    -2.581338822594541
    0.101781218    -2.576946035053747
    0.135708291    -2.573562651302554
    0.169635364    -2.573360158105171
    0.203562437    -2.578243251700674
    0.237489509    -2.589066053275917
    0.271416582    -2.582043424590913
    0.305343655    -2.557744093339242
    0.339270728    -2.520975909441337
    0.373197800    -2.483396410422266
    0.407124873    -2.459055266302958
    0.441051946    -2.452410656769605
    0.474979019    -2.457466606392804
    0.508906091    -2.463825048934031
    0.542833164    -2.462556756528383
    0.576760237    -2.449353163089000
    0.610687310    -2.425401935245444
    0.644614382    -2.395939619600530

    0.644614382    -2.395939619600530
    0.678541455    -2.500082027169871
